"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2018","514.00","522.00","524.00","512.25","62.69K","-1.81%"
"12/20/2018","523.50","524.00","527.75","521.25","45.09K","0.19%"
"12/19/2018","522.50","532.75","533.00","521.50","49.71K","-1.92%"
"12/18/2018","532.75","534.00","536.00","530.00","40.25K","-0.47%"
"12/17/2018","535.25","531.00","537.50","530.00","37.08K","1.42%"
"12/14/2018","527.75","536.38","537.62","527.75","0.02K","0.00%"
"12/13/2018","527.75","526.25","526.25","526.25","0.04K","2.43%"
"12/12/2018","515.25","520.75","520.75","517.75","0.01K","1.08%"
"12/11/2018","509.75","511.00","511.00","511.00","0.01K","-0.97%"
"12/10/2018","514.75","522.75","522.75","521.50","0.01K","-0.91%"
"12/07/2018","519.50","505.25","519.00","505.25","0.06K","2.82%"
"12/06/2018","505.25","510.00","510.00","499.50","0.52K","-1.80%"
"12/05/2018","514.50","515.00","515.50","513.25","0.05K","-0.91%"
"12/04/2018","519.25","514.75","520.75","514.75","0.33K","0.68%"
"12/03/2018","515.75","524.25","525.25","514.00","2.39K","0.00%"
"11/30/2018","515.75","497.25","517.75","497.25","2.39K","3.88%"
"11/29/2018","496.50","497.75","501.50","492.00","16.13K","-0.20%"
"11/28/2018","497.50","497.25","501.00","494.75","20.28K","-0.10%"
"11/27/2018","498.00","506.75","510.00","497.50","27.09K","-1.87%"
"11/26/2018","507.50","503.00","508.00","501.75","39.28K","1.55%"
"11/23/2018","499.75","500.75","507.50","499.00","49.83K","0.35%"
"11/22/2018","498.00","498.00","498.00","498.00","","-0.15%"
"11/21/2018","498.75","500.50","504.25","497.75","30.01K","-0.40%"
"11/20/2018","500.75","497.50","502.50","495.50","39.18K","0.45%"
"11/19/2018","498.50","506.50","507.25","496.00","51.16K","-1.63%"
"11/16/2018","506.75","505.25","508.75","502.75","41.46K","0.25%"
"11/15/2018","505.50","503.00","509.00","503.00","71.99K","0.50%"
"11/14/2018","503.00","507.75","511.00","501.00","80.90K","-0.94%"
"11/13/2018","507.75","518.25","520.75","506.00","104.44K","-2.31%"
"11/12/2018","519.75","502.50","520.75","501.25","115.47K","3.54%"
"11/09/2018","502.00","507.50","508.00","500.75","92.76K","-1.13%"
"11/08/2018","507.75","509.50","517.00","503.25","110.06K","-0.49%"
"11/07/2018","510.25","512.50","514.25","507.25","70.29K","-0.34%"
"11/06/2018","512.00","507.25","514.00","505.50","51.33K","0.94%"
"11/05/2018","507.25","511.25","512.25","503.75","54.25K","-0.29%"
"11/02/2018","508.75","507.00","509.75","502.75","56.56K","0.15%"
"11/01/2018","508.00","500.50","510.00","500.50","85.22K","1.50%"
"10/31/2018","500.50","499.75","501.75","490.00","82.42K","0.15%"
"10/30/2018","499.75","505.50","507.50","497.00","69.05K","-1.48%"
"10/29/2018","507.25","510.25","515.00","502.75","66.04K","0.40%"
"10/26/2018","505.25","487.25","506.75","486.75","143.20K","3.69%"
"10/25/2018","487.25","499.75","499.75","485.50","84.39K","-2.45%"
"10/24/2018","499.50","510.00","510.75","496.75","76.18K","-1.87%"
"10/23/2018","509.00","508.00","511.25","505.25","47.85K","0.20%"
"10/22/2018","508.00","514.00","514.25","507.25","47.98K","-1.31%"
"10/19/2018","514.75","513.00","518.50","510.75","45.87K","0.34%"
"10/18/2018","513.00","516.00","519.50","511.00","42.08K","-0.87%"
"10/17/2018","517.50","524.00","524.50","516.00","39.43K","-1.15%"
"10/16/2018","523.50","525.75","527.00","521.00","50.82K","-0.29%"
"10/15/2018","525.00","518.50","526.00","514.75","53.49K","1.50%"
"10/12/2018","517.25","507.75","519.00","507.25","54.23K","1.82%"
"10/11/2018","508.00","510.75","521.00","506.50","71.25K","-0.49%"
"10/10/2018","510.50","516.75","518.00","510.25","42.67K","-0.87%"
"10/09/2018","515.00","513.50","520.50","511.25","47.60K","0.19%"
"10/08/2018","514.00","524.00","525.50","512.75","54.16K","-1.34%"
"10/05/2018","521.00","518.00","524.50","517.25","49.35K","0.58%"
"10/04/2018","518.00","515.75","520.75","513.75","53.59K","0.53%"
"10/03/2018","515.25","521.25","527.25","514.25","65.96K","-0.77%"
"10/02/2018","519.25","510.50","524.75","505.25","92.44K","1.91%"
"10/01/2018","509.50","510.00","515.25","505.50","69.14K","0.10%"
"09/28/2018","509.00","513.00","518.00","505.50","74.08K","-0.78%"
"09/27/2018","513.00","517.75","522.00","511.25","58.59K","-0.87%"
"09/26/2018","517.50","521.25","527.00","516.75","46.39K","-0.62%"
"09/25/2018","520.75","525.25","525.75","516.25","62.77K","-1.19%"
"09/24/2018","527.00","522.00","531.25","520.00","55.28K","1.01%"
"09/21/2018","521.75","521.00","524.25","515.00","43.33K","-0.43%"
"09/20/2018","524.00","523.00","525.75","516.00","58.42K","0.29%"
"09/19/2018","522.50","511.00","523.25","510.50","59.63K","2.35%"
"09/18/2018","510.50","506.25","514.25","506.25","58.18K","0.84%"
"09/17/2018","506.25","513.50","517.75","505.50","72.04K","5.47%"
"09/14/2018","480.00","478.50","479.75","478.50","0.26K","1.75%"
"09/13/2018","471.75","473.00","473.00","473.00","0.00K","-2.08%"
"09/12/2018","481.75","500.50","503.50","478.00","0.03K","-2.43%"
"09/11/2018","493.75","497.25","497.25","497.25","0.00K","-2.03%"
"09/10/2018","504.00","488.00","498.50","488.00","0.05K","3.65%"
"09/07/2018","486.25","487.00","487.25","487.00","0.10K","0.05%"
"09/06/2018","486.00","490.00","492.25","487.75","0.24K","-1.57%"
"09/05/2018","493.75","501.00","507.50","495.00","0.84K","-1.79%"
